Platform,Course,anon_screen_name,Week,Effort (sec)
OpenEdX,Engineering/CS101/Summer2014,262305b834e4426179c76985bc1dc0c76b93b47d,3,1
OpenEdX,Engineering/CS101/Summer2014,a84e82a59468b2f659feffdcf24caf0dcd703aa5,5,1
OpenEdX,Engineering/CS101/Summer2014,37f4bfa915ea523ffa6e8bb24e4e8dfc83f412da,4,1
OpenEdX,Engineering/CS101/Summer2014,37f4bfa915ea523ffa6e8bb24e4e8dfc83f412da,5,1
OpenEdX,Engineering/CS101/Summer2014,2dcd0d40304cfe0efbee029ddeadcd9c429a67ca,6,1
OpenEdX,Engineering/CS101/Summer2014,979c77057704a388c0dfaad2b90a8c9ba6ff3a76,5,1
OpenEdX,Engineering/CS101/Summer2014,0aee00ad818e7c71c5c19b408458e14706513749,1,924
OpenEdX,Engineering/CS101/Summer2014,0aee00ad818e7c71c5c19b408458e14706513749,2,1188
OpenEdX,Engineering/CS101/Summer2014,0aee00ad818e7c71c5c19b408458e14706513749,7,1
OpenEdX,Engineering/CS101/Summer2014,49c75c15d27bd76a9a93109298c3319f83c20de3,3,1
OpenEdX,Engineering/CS101/Summer2014,49c75c15d27bd76a9a93109298c3319f83c20de3,5,3
OpenEdX,Engineering/CS101/Summer2014,ced5ce73006846656bf1b1e032b810cc97da7f77,2,70
OpenEdX,Engineering/CS101/Summer2014,90c6557ad3e071adfef6a00bd37f8403934d2dcb,1,276
OpenEdX,Engineering/CS101/Summer2014,7acc616ebc1501810d18aa963ebce0c539247229,8,1
OpenEdX,Engineering/CS101/Summer2014,b473c5014606e5a787852e279b73cfd4685fb0b8,1,1
OpenEdX,Engineering/CS101/Summer2014,b473c5014606e5a787852e279b73cfd4685fb0b8,3,1
OpenEdX,Engineering/CS101/Summer2014,03867a8b4f0d133cdc51dd14d21bc381cffcd662,4,1
OpenEdX,Engineering/CS101/Summer2014,03867a8b4f0d133cdc51dd14d21bc381cffcd662,5,1
OpenEdX,Engineering/CS101/Summer2014,0b8b49a3f1a99d34cc23dd542289975e92f64b75,1,59
OpenEdX,Engineering/CS101/Summer2014,0b8b49a3f1a99d34cc23dd542289975e92f64b75,4,1
OpenEdX,Engineering/CS101/Summer2014,0b8b49a3f1a99d34cc23dd542289975e92f64b75,6,1
OpenEdX,Engineering/CS101/Summer2014,None,1,1
OpenEdX,Engineering/CS101/Summer2014,c1fa5e08f12069e8c340f3080352f9971bf5c557,4,2
OpenEdX,Engineering/CS101/Summer2014,c1fa5e08f12069e8c340f3080352f9971bf5c557,6,1
OpenEdX,Engineering/CS101/Summer2014,c1fa5e08f12069e8c340f3080352f9971bf5c557,7,1
OpenEdX,Engineering/CS101/Summer2014,663424ea343735d38749f913831acf8300cc5915,1,66
OpenEdX,Engineering/CS101/Summer2014,bb4b7888e247b9c08480ff6160870b28eda125ed,7,1
OpenEdX,Engineering/CS101/Summer2014,80836197dd48beb78c27825073ba579e78facb26,1,1
OpenEdX,Engineering/CS101/Summer2014,8beee48946ebfdc93ab8a45d563979744174476a,7,1
OpenEdX,Engineering/CS101/Summer2014,3e670d5a0c6b0bd7cbf2b765e6428f26037ac1a3,4,2
OpenEdX,Engineering/CS101/Summer2014,87af36692e0e5bb6dd73c40a0544e606be86b604,1,1
OpenEdX,Engineering/CS101/Summer2014,a66477077683fe8949b54ed4adfd00d860ab90af,4,1
OpenEdX,Engineering/CS101/Summer2014,e10c042f7839f31cdaba7cf9acdb572d682bd2d6,1,1
OpenEdX,Engineering/CS101/Summer2014,e8b77fece0343abc9c35d7c83319fde79dad6b45,7,1
OpenEdX,Engineering/CS101/Summer2014,4ad62a6d5fc3016b4f9a7969e06210f94c6d148e,3,2460
OpenEdX,Engineering/CS101/Summer2014,4ad62a6d5fc3016b4f9a7969e06210f94c6d148e,5,1719
OpenEdX,Engineering/CS101/Summer2014,e64a1d6328bbbfb40d6c41630f89b3433eb152ac,1,1
OpenEdX,Engineering/CS101/Summer2014,1bb83a38fbbab03c9e3447791deb4af252c4c7ea,3,1
OpenEdX,Engineering/CS101/Summer2014,27e489556286f598c568c56882711c07c2c45ffd,3,1
OpenEdX,Engineering/CS101/Summer2014,27e489556286f598c568c56882711c07c2c45ffd,5,1
OpenEdX,Engineering/CS101/Summer2014,ee5e7859889961aab1e041760d7b147a19088f48,6,1
OpenEdX,Engineering/CS101/Summer2014,746a440805b3c4a7906c3f80e3b882c106eb82ce,1,1
OpenEdX,Engineering/CS101/Summer2014,5bcee77040b2757327026f9cb2c2f5ef7e3871d5,4,1
OpenEdX,Engineering/CS101/Summer2014,4b8add5e629146baec6703de5eae494d3d0147ef,3,1
OpenEdX,Engineering/CS101/Summer2014,4b8add5e629146baec6703de5eae494d3d0147ef,7,1
OpenEdX,Engineering/CS101/Summer2014,bb12afb892136aff8c27c1dcde7535481cfe65f6,4,1
OpenEdX,Engineering/CS101/Summer2014,a2f229dd08bab3aac40f984a919403338f5f9843,5,1455
OpenEdX,Engineering/CS101/Summer2014,a2f229dd08bab3aac40f984a919403338f5f9843,6,1
OpenEdX,Engineering/CS101/Summer2014,9322ceca6a623842f1acf2689d8f63625db4d698,3,1
OpenEdX,Engineering/CS101/Summer2014,9322ceca6a623842f1acf2689d8f63625db4d698,5,1
OpenEdX,Engineering/CS101/Summer2014,66941656faf274761f1b3d26e31d49e5facc6ce0,2,1
OpenEdX,Engineering/CS101/Summer2014,66941656faf274761f1b3d26e31d49e5facc6ce0,3,2
OpenEdX,Engineering/CS101/Summer2014,1eebf891e623365a218706991e8068860109e657,1,1
OpenEdX,Engineering/CS101/Summer2014,1eebf891e623365a218706991e8068860109e657,3,1
OpenEdX,Engineering/CS101/Summer2014,f4ca7f802f33448e7ac7636b86a98a5d2c480cbe,4,231
OpenEdX,Engineering/CS101/Summer2014,f4ca7f802f33448e7ac7636b86a98a5d2c480cbe,5,1
OpenEdX,Engineering/CS101/Summer2014,881fedab45856287e30e70964267332ad8b88d15,1,304
OpenEdX,Engineering/CS101/Summer2014,881fedab45856287e30e70964267332ad8b88d15,3,1
OpenEdX,Engineering/CS101/Summer2014,881fedab45856287e30e70964267332ad8b88d15,4,1925
OpenEdX,Engineering/CS101/Summer2014,881fedab45856287e30e70964267332ad8b88d15,5,1
OpenEdX,Engineering/CS101/Summer2014,881fedab45856287e30e70964267332ad8b88d15,6,1
OpenEdX,Engineering/CS101/Summer2014,c48ef94a9a2933b66babdd0d147adb539277f6f0,5,2
OpenEdX,Engineering/CS101/Summer2014,f09e9f31a6a08ede0b2233eed1b33c3e969fa39e,1,1
OpenEdX,Engineering/CS101/Summer2014,8239ac5f7cae6ba4e7b43f4419a5de4a033e264d,1,1
OpenEdX,Engineering/CS101/Summer2014,8239ac5f7cae6ba4e7b43f4419a5de4a033e264d,5,1
OpenEdX,Engineering/CS101/Summer2014,7161bc0e2552e68fafd30295f35647e8829158bc,6,4
OpenEdX,Engineering/CS101/Summer2014,e575baf64d3efceace6c8458fa57f86fb23107bf,3,1
OpenEdX,Engineering/CS101/Summer2014,8513e199ef56c624733281f54ffd5baf35958ac6,1,1
OpenEdX,Engineering/CS101/Summer2014,fbd8134fcfbfd086c81f99b30addcb5bf31e3626,1,2
OpenEdX,Engineering/CS101/Summer2014,05496c75b0bb2c615fd605decc2b5325dc028e65,5,1
OpenEdX,Engineering/CS101/Summer2014,88353b2856edf1db44463aeacb0e4574660e3b5c,7,1
OpenEdX,Engineering/CS101/Summer2014,f470cb19d9eb57f1e64807cbe0bf48da73134f8c,7,113
OpenEdX,Engineering/CS101/Summer2014,ac987ec62246ff6ba87fbc0ba74bf3de860d65aa,1,309
OpenEdX,Engineering/CS101/Summer2014,ac987ec62246ff6ba87fbc0ba74bf3de860d65aa,6,1
OpenEdX,Engineering/CS101/Summer2014,a91c782f9273dee20238ad1713393f72c3e5ca06,2,1
OpenEdX,Engineering/CS101/Summer2014,7aa97cadf456203508d7f65ec875718082fa3737,4,1239
OpenEdX,Engineering/CS101/Summer2014,0f57ad22b1f9e3f49eb981ecba5bf17ea32643d4,2,332
OpenEdX,Engineering/CS101/Summer2014,638a0855020f92ee167eb32260a87764a060baf6,7,1
OpenEdX,Engineering/CS101/Summer2014,106d2ca84c4c70b93b7b940a388d73cb62204137,1,1
OpenEdX,Engineering/CS101/Summer2014,5d88c639679703e8059688f9a1c83edfbf21c3cf,7,2
OpenEdX,Engineering/CS101/Summer2014,2947028872d596f0370cd786ced7156952a72024,1,1
OpenEdX,Engineering/CS101/Summer2014,619435001f036553de6f067e38353ccdb659f79f,5,1
OpenEdX,Engineering/CS101/Summer2014,538d59984ab6e27d1ec7e741778c8fceaa660357,1,2
OpenEdX,Engineering/CS101/Summer2014,538d59984ab6e27d1ec7e741778c8fceaa660357,7,565
OpenEdX,Engineering/CS101/Summer2014,89a9a17edc5a0509ec7734b8f4a83c78618c1b48,1,1
OpenEdX,Engineering/CS101/Summer2014,8a8192875acc6d7366e742dbee1c7ddfbc2e2aff,6,1
OpenEdX,Engineering/CS101/Summer2014,d1ec9b49283a98dadf49113eed8c152b5594513c,5,1
OpenEdX,Engineering/CS101/Summer2014,cb3accbdabaf4fad4b0204b151744c6c75bea961,1,1
OpenEdX,Engineering/CS101/Summer2014,ca9af75b9aa4b6439bcb984ae3e4be0bafb0d7d5,3,174
OpenEdX,Engineering/CS101/Summer2014,ca9af75b9aa4b6439bcb984ae3e4be0bafb0d7d5,7,1
OpenEdX,Engineering/CS101/Summer2014,ac3c2b78a553f19c9cfb9b46d8a013141e02f340,1,2
OpenEdX,Engineering/CS101/Summer2014,fdeef1d39d372ce67f4985071ef09134b2ac7972,1,1056
OpenEdX,Engineering/CS101/Summer2014,cccb852749baa32da0641c26cf583935a52f5028,5,1
OpenEdX,Engineering/CS101/Summer2014,50a56e2fa028cde2fc3af35fa441798b3a499885,5,2
OpenEdX,Engineering/CS101/Summer2014,a35674aca54edc113bed9a42770134297553a3c1,3,1
OpenEdX,Engineering/CS101/Summer2014,7c9c09c276f322f51e6e84dbe31cbe05cce4badf,2,2678
OpenEdX,Engineering/CS101/Summer2014,e7f05948d6e5bb49ab2ed70e3cdea4e72b7170c3,6,291
OpenEdX,Engineering/CS101/Summer2014,ee597af49d6b52879dd1fd5670ad875041b4438e,6,1
OpenEdX,Engineering/CS101/Summer2014,6575d54e55902da3b9c79580a6700b3046539791,5,1
OpenEdX,Engineering/CS101/Summer2014,06373182f57cba093af22253f8168c52a9a78364,5,145
OpenEdX,Engineering/CS101/Summer2014,4fb0d89c6d014cbf5a05045d88202a364e8d9606,3,1
OpenEdX,Engineering/CS101/Summer2014,522687d519c74758bc3220e1816c75f0c9eb2ed9,4,2
OpenEdX,Engineering/CS101/Summer2014,c285d334cc44bbaa1d4124c2d22b0a9dc874a9be,1,2
OpenEdX,Engineering/CS101/Summer2014,c285d334cc44bbaa1d4124c2d22b0a9dc874a9be,2,1
OpenEdX,Engineering/CS101/Summer2014,d270f6d9e9e73e29196dc26fe9bcf7cab8fcc275,3,1
OpenEdX,Engineering/CS101/Summer2014,d97741f3f4adc251930c31a81d20c3fcffca5661,7,1
OpenEdX,Engineering/CS101/Summer2014,d3cc1e42ffd073b16a334ec7277c1a9b9d5ba81a,3,1
OpenEdX,Engineering/CS101/Summer2014,d3cc1e42ffd073b16a334ec7277c1a9b9d5ba81a,4,48
OpenEdX,Engineering/CS101/Summer2014,1e7126e22b6603567a1ad7e08c32b04dfbca6a49,7,1
OpenEdX,Engineering/CS101/Summer2014,9709b0a3ee506e7dfe4daa125678e15ba72d40e5,6,1
OpenEdX,Engineering/CS101/Summer2014,61a3a9421a24956dc53963beb45ca0eae2607409,4,3685
OpenEdX,Engineering/CS101/Summer2014,61a3a9421a24956dc53963beb45ca0eae2607409,5,1
OpenEdX,Engineering/CS101/Summer2014,6aba30fdb8cd4737a4ab4d878f45fd23db4cfa4a,5,1
OpenEdX,Engineering/CS101/Summer2014,76d672539f75504e8efef9cbd887d1f07c47b580,7,1
OpenEdX,Engineering/CS101/Summer2014,3ece4d0f8858e9922f1165c69e3ef61f16240b10,1,3
OpenEdX,Engineering/CS101/Summer2014,52e1b46c9cc80b898c02700ef64bb5f278f1d82a,5,259
OpenEdX,Engineering/CS101/Summer2014,539c7f15db4c8d847b679c9e9bb7f6a8a88ab375,2,1390
OpenEdX,Engineering/CS101/Summer2014,fd1f1a8e0409f64bb53c3f67c78416c746b9d2d7,2,486
OpenEdX,Engineering/CS101/Summer2014,f0230ef72b4c0aa02d6dee957c9ef4ec3996ccd4,1,1
OpenEdX,Engineering/CS101/Summer2014,06dfc461b460a2a7810e97054baf13747be877f0,6,1
OpenEdX,Engineering/CS101/Summer2014,5abeb475b3c474441c788ed7fbe89c8038e5f42c,5,1
OpenEdX,Engineering/CS101/Summer2014,e4a8f24a0644727d275d6954625bf05fbf655893,3,1
OpenEdX,Engineering/CS101/Summer2014,462111e0dbc2e131a73517d4afb36ce42ad6c23d,1,2
OpenEdX,Engineering/CS101/Summer2014,96fe1b61cafba3c5103a10cfc1052e304e7a09cf,2,2482
OpenEdX,Engineering/CS101/Summer2014,96fe1b61cafba3c5103a10cfc1052e304e7a09cf,5,1
OpenEdX,Engineering/CS101/Summer2014,d1998bef600fbe767affbc88504c27c10baab9a2,5,1
OpenEdX,Engineering/CS101/Summer2014,9a58dc287ffbcd79d69130df7f3de9bebb031984,1,1167
OpenEdX,Engineering/CS101/Summer2014,9a58dc287ffbcd79d69130df7f3de9bebb031984,2,1
OpenEdX,Engineering/CS101/Summer2014,9a58dc287ffbcd79d69130df7f3de9bebb031984,5,434
OpenEdX,Engineering/CS101/Summer2014,98b59024f5ec4d40b60beed401aca669aecb152d,1,1
OpenEdX,Engineering/CS101/Summer2014,98b59024f5ec4d40b60beed401aca669aecb152d,5,1
OpenEdX,Engineering/CS101/Summer2014,e0701e2053a4c80b4f0ab9b4c74deeeb2407f899,5,1
OpenEdX,Engineering/CS101/Summer2014,5da2394373879ac10a0d4faf0f48531aa2ccd0f9,3,1
OpenEdX,Engineering/CS101/Summer2014,5da2394373879ac10a0d4faf0f48531aa2ccd0f9,4,2
OpenEdX,Engineering/CS101/Summer2014,085d98a55c032cbf26897ef7b1ae322bd2dc0d70,2,195
OpenEdX,Engineering/CS101/Summer2014,5cb21b8f15e3dd4a7a164273a87249a9aa8f5e2d,1,2
OpenEdX,Engineering/CS101/Summer2014,5cb21b8f15e3dd4a7a164273a87249a9aa8f5e2d,7,1
OpenEdX,Engineering/CS101/Summer2014,f791216f1b933609abcf81868a36e9d1280cc2ae,4,1
OpenEdX,Engineering/CS101/Summer2014,8d7959b4887035006abc6c4977464d56a3afae0a,2,1
OpenEdX,Engineering/CS101/Summer2014,8c9f49713f97ecc909a5600d9532149b3d2b500e,2,1
OpenEdX,Engineering/CS101/Summer2014,8c9f49713f97ecc909a5600d9532149b3d2b500e,3,7099
OpenEdX,Engineering/CS101/Summer2014,8c9f49713f97ecc909a5600d9532149b3d2b500e,4,2331
OpenEdX,Engineering/CS101/Summer2014,8c9f49713f97ecc909a5600d9532149b3d2b500e,6,1460
OpenEdX,Engineering/CS101/Summer2014,579280563b5eb74605dac2e1d0e8fbb5e69f3a71,6,1
OpenEdX,Engineering/CS101/Summer2014,1f2f9c357a48782347bef9cf2428a408ec48eae6,2,1
OpenEdX,Engineering/CS101/Summer2014,3b1145624f74793d14beb41e1bee6eb067624b6c,1,1
OpenEdX,Engineering/CS101/Summer2014,3b1145624f74793d14beb41e1bee6eb067624b6c,2,3
OpenEdX,Engineering/CS101/Summer2014,3b1145624f74793d14beb41e1bee6eb067624b6c,3,2073
OpenEdX,Engineering/CS101/Summer2014,3b1145624f74793d14beb41e1bee6eb067624b6c,4,228
OpenEdX,Engineering/CS101/Summer2014,3b1145624f74793d14beb41e1bee6eb067624b6c,5,791
OpenEdX,Engineering/CS101/Summer2014,3b1145624f74793d14beb41e1bee6eb067624b6c,6,2
OpenEdX,Engineering/CS101/Summer2014,27550e115b93804350284df08ca70414fe2c20f3,7,1077
OpenEdX,Engineering/CS101/Summer2014,0a3f3dfb1497f57ceb1a3f8a0e38b881ebcf5c2c,6,1
OpenEdX,Engineering/CS101/Summer2014,a259c5734a9f3f5f088c9eda667c98287a914574,1,1
OpenEdX,Engineering/CS101/Summer2014,1df92a3427279aa8aef4e8269844edd037b6f0ad,6,125
OpenEdX,Engineering/CS101/Summer2014,1df92a3427279aa8aef4e8269844edd037b6f0ad,7,50
OpenEdX,Engineering/CS101/Summer2014,f09e2b643666af13514f70f313ff03bc52e471a9,1,1
OpenEdX,Engineering/CS101/Summer2014,c0964bee6e6bb4ce270b69f1bae91625f589a766,3,1
OpenEdX,Engineering/CS101/Summer2014,e2b29ece85b7343d5d6a2cc6563cbf391af12b2e,6,480
OpenEdX,Engineering/CS101/Summer2014,9567ace9b5c0003ca0ff5a8be49be66fcbc1d2cf,3,1
OpenEdX,Engineering/CS101/Summer2014,9567ace9b5c0003ca0ff5a8be49be66fcbc1d2cf,6,1
OpenEdX,Engineering/CS101/Summer2014,7946c02e068ffd3b153cc4db5d874c2c47943a0d,3,1
OpenEdX,Engineering/CS101/Summer2014,aa15fadfb0aa836e1d814295f2c6588d6ee9e83e,1,763
OpenEdX,Engineering/CS101/Summer2014,aa15fadfb0aa836e1d814295f2c6588d6ee9e83e,2,73
OpenEdX,Engineering/CS101/Summer2014,aa15fadfb0aa836e1d814295f2c6588d6ee9e83e,7,1
OpenEdX,Engineering/CS101/Summer2014,7cbd96f19d5a3e44b3da12822c3c683fabdd3c0b,2,1
OpenEdX,Engineering/CS101/Summer2014,7f94f2ecdcbe4989e4eefb59f873c7e7177dca8e,6,673
OpenEdX,Engineering/CS101/Summer2014,a58e8184669eb3b90c49b7a600bd43ac428e62d4,1,2
OpenEdX,Engineering/CS101/Summer2014,a58e8184669eb3b90c49b7a600bd43ac428e62d4,6,2
OpenEdX,Engineering/CS101/Summer2014,8aa3867b4da22b3ed99f00d61293375fb0c16f45,5,1
OpenEdX,Engineering/CS101/Summer2014,cf140dbee0c31f005a595a81b94242133f63a4a8,1,1
OpenEdX,Engineering/CS101/Summer2014,f3c73846aa27857c3b2afb5b06efea50455d5604,4,2
OpenEdX,Engineering/CS101/Summer2014,ab9ea9ea565d33a13c7b9bdcdb4278ee0702f7fe,2,1
OpenEdX,Engineering/CS101/Summer2014,91298d8edd222bcfc80546dc7140d8d9b422a570,5,1
OpenEdX,Engineering/CS101/Summer2014,91298d8edd222bcfc80546dc7140d8d9b422a570,6,1
OpenEdX,Engineering/CS101/Summer2014,daa7c9d61652bfcceb0972f7d4c2c824e49ed0c8,1,891
OpenEdX,Engineering/CS101/Summer2014,50389c9782844d98993e01aaeb07c94b42cb13d7,6,1
OpenEdX,Engineering/CS101/Summer2014,b7d0ffe98ca47aee471801bb37f4072d6fe95b01,5,1
OpenEdX,Engineering/CS101/Summer2014,b7d0ffe98ca47aee471801bb37f4072d6fe95b01,6,1
OpenEdX,Engineering/CS101/Summer2014,1d1ac8ec9cf53bb88a250f0ea339e268b2cd6fb8,4,2
OpenEdX,Engineering/CS101/Summer2014,05b8591490465228ba9e91ead6e7240b8aaec07a,1,1
OpenEdX,Engineering/CS101/Summer2014,da880337c4710e610143a68f84de078d87a327e5,1,2
OpenEdX,Engineering/CS101/Summer2014,da880337c4710e610143a68f84de078d87a327e5,5,1347
OpenEdX,Engineering/CS101/Summer2014,07c4301936f17a4a733c09b7ccbb48353a5ce5d5,5,1
OpenEdX,Engineering/CS101/Summer2014,937288b0d5002c42b4de410e960cfa1dbb821048,5,1
OpenEdX,Engineering/CS101/Summer2014,937288b0d5002c42b4de410e960cfa1dbb821048,6,135
OpenEdX,Engineering/CS101/Summer2014,8ec4ae85b3fd9dd226e11f8d589ef6711e887221,1,1
OpenEdX,Engineering/CS101/Summer2014,840d238cf2f2b4bea40d24c7695a406d13c68d2f,5,1
OpenEdX,Engineering/CS101/Summer2014,76bd104a748897af44e9e3385fc2f8460e4cabce,2,2623
OpenEdX,Engineering/CS101/Summer2014,3ae6ce990f86e06218e719b58d93d4e54982ecc9,1,658
OpenEdX,Engineering/CS101/Summer2014,3ae6ce990f86e06218e719b58d93d4e54982ecc9,2,1
OpenEdX,Engineering/CS101/Summer2014,294cb17bbaa5eb12c229652b3f70cb2126906865,5,1
OpenEdX,Engineering/CS101/Summer2014,a030d5f629e103f9c827f40d7d688e718c415a4e,6,1
OpenEdX,Engineering/CS101/Summer2014,92fc6036bee2d871c83ce3fa24cbd9f6deff1369,1,1
OpenEdX,Engineering/CS101/Summer2014,bb9cec5d922dcde5deb003f5dd02c549abd2eaf4,1,1
OpenEdX,Engineering/CS101/Summer2014,62fa77bb5cb2e9e08bfa8ad52fc05693baefe507,4,2915
OpenEdX,Engineering/CS101/Summer2014,62fa77bb5cb2e9e08bfa8ad52fc05693baefe507,6,1
OpenEdX,Engineering/CS101/Summer2014,2b9265346251ce0ac77ecc71b58e0369bb8ebb8e,3,1
OpenEdX,Engineering/CS101/Summer2014,4d426a1e03683c46b4e05d469affe6a6d2a7c057,6,1
OpenEdX,Engineering/CS101/Summer2014,38c1fd7007c474cbf7f264360e676f9469c0af5b,6,1
OpenEdX,Engineering/CS101/Summer2014,7616d3b47b74065799d1a512b2d5f56e85f0af42,4,1
OpenEdX,Engineering/CS101/Summer2014,ff60538ace6ce8f71a523490519e34adb9b978e0,2,205
OpenEdX,Engineering/CS101/Summer2014,0b2f238c785c808927f8def179e123d59c70a433,6,1
OpenEdX,Engineering/CS101/Summer2014,0b2f238c785c808927f8def179e123d59c70a433,7,1
OpenEdX,Engineering/CS101/Summer2014,279d0c229a324f2f53ea3a6fe0aa305ed5159b17,5,301
OpenEdX,Engineering/CS101/Summer2014,ecda7b2fe32019211617a19246b9bcc744b099f1,3,1
OpenEdX,Engineering/CS101/Summer2014,ecda7b2fe32019211617a19246b9bcc744b099f1,7,1
OpenEdX,Engineering/CS101/Summer2014,13e8b866b42435a5f5bb228cd49c1dfd3b635fbc,1,2
OpenEdX,Engineering/CS101/Summer2014,fd1f002ce3fdd649977001c0e42b3c12ab81f910,4,151
OpenEdX,Engineering/CS101/Summer2014,6b96e2043684f4555c0dd30b855fb7ea273a547c,2,1
OpenEdX,Engineering/CS101/Summer2014,4b31f55a840f944ca44867767adb380eb6fe8a8d,4,1
OpenEdX,Engineering/CS101/Summer2014,32b324c5c2128bbfd26021debd84702bafbb21d0,6,2
OpenEdX,Engineering/CS101/Summer2014,32b324c5c2128bbfd26021debd84702bafbb21d0,7,1
OpenEdX,Engineering/CS101/Summer2014,0f0c5dccb42230d9f203285f9688d05001bb6c91,6,1
OpenEdX,Engineering/CS101/Summer2014,bee934e61397a3323b78aabd25c646feafea36df,7,1
OpenEdX,Engineering/CS101/Summer2014,690a1018b95940b74def38e16b879203db463088,2,1
OpenEdX,Engineering/CS101/Summer2014,c27e95ed30247784e3fd4314b0081adf6520711d,1,1700
OpenEdX,Engineering/CS101/Summer2014,c27e95ed30247784e3fd4314b0081adf6520711d,2,3494
OpenEdX,Engineering/CS101/Summer2014,c27e95ed30247784e3fd4314b0081adf6520711d,3,1375
OpenEdX,Engineering/CS101/Summer2014,c27e95ed30247784e3fd4314b0081adf6520711d,4,394
OpenEdX,Engineering/CS101/Summer2014,c27e95ed30247784e3fd4314b0081adf6520711d,5,1
OpenEdX,Engineering/CS101/Summer2014,c27e95ed30247784e3fd4314b0081adf6520711d,6,1
OpenEdX,Engineering/CS101/Summer2014,8659d485b3cec9b7213e9941c6e2dd5aa6d05f71,3,142
OpenEdX,Engineering/CS101/Summer2014,3bffe373ea3dbb57109ede6465d02428ba241e83,1,1
OpenEdX,Engineering/CS101/Summer2014,0aa5274bef4a9c2a4905ea4c1b3c3561f9ec14d8,1,1
OpenEdX,Engineering/CS101/Summer2014,69f6b65f5cea05d5a21b74c36f0e13c20b2042d4,6,1
OpenEdX,Engineering/CS101/Summer2014,5c6fad05997149874a0651f80688358327a095ce,1,1
OpenEdX,Engineering/CS101/Summer2014,eeb577521417b499b17b5cc8bfe50a2c4baac21d,1,1
OpenEdX,Engineering/CS101/Summer2014,02141156197ea62e5a49c229708cd02dd516d9dc,1,1
OpenEdX,Engineering/CS101/Summer2014,e65707d9904e3bf2a753fdfdc7fc73ba0cc002a1,1,2692
OpenEdX,Engineering/CS101/Summer2014,e65707d9904e3bf2a753fdfdc7fc73ba0cc002a1,7,2
OpenEdX,Engineering/CS101/Summer2014,ed313974e8a4c0194264cb806f03707c89e88f1b,5,1
OpenEdX,Engineering/CS101/Summer2014,ed313974e8a4c0194264cb806f03707c89e88f1b,6,1
OpenEdX,Engineering/CS101/Summer2014,ed313974e8a4c0194264cb806f03707c89e88f1b,7,1
OpenEdX,Engineering/CS101/Summer2014,1729ea66d0bf244e74d7348d83220abc77ed9220,2,1290
OpenEdX,Engineering/CS101/Summer2014,db8617ad97a000ae3a521793164997558f0c240a,8,120
OpenEdX,Engineering/CS101/Summer2014,d856e869322267672e173990ec0ce16e35ade625,5,1
OpenEdX,Engineering/CS101/Summer2014,ccff5fd64863851d9f3685f7a67c96ddb9f88768,7,1
OpenEdX,Engineering/CS101/Summer2014,0a3595e184835e2fba768b624953744da95a05e7,2,1
OpenEdX,Engineering/CS101/Summer2014,7b7d161cb6f6e5080641612398da48be928e80c6,3,1
OpenEdX,Engineering/CS101/Summer2014,7b7d161cb6f6e5080641612398da48be928e80c6,6,1
OpenEdX,Engineering/CS101/Summer2014,d4968d6831a40831d0ae724a08e40ce242da0d7c,7,1
OpenEdX,Engineering/CS101/Summer2014,5c862c72cb36e2d8384a145bef135de0ee05cdb6,4,893
OpenEdX,Engineering/CS101/Summer2014,11dcd15a015ce3b286f8e0709c03e75f85e9595d,2,1
OpenEdX,Engineering/CS101/Summer2014,a39155c6c64b4ddd51d4b1cb0a2890dc271b72b9,2,2
OpenEdX,Engineering/CS101/Summer2014,a39155c6c64b4ddd51d4b1cb0a2890dc271b72b9,3,543
OpenEdX,Engineering/CS101/Summer2014,a39155c6c64b4ddd51d4b1cb0a2890dc271b72b9,5,1
OpenEdX,Engineering/CS101/Summer2014,ffde347a6224ce741acb0320d1b86b9bdd547349,4,53
OpenEdX,Engineering/CS101/Summer2014,ffde347a6224ce741acb0320d1b86b9bdd547349,5,149
OpenEdX,Engineering/CS101/Summer2014,cdbd276f23bda89f6fd57931e3551fe1b43818a7,1,2
OpenEdX,Engineering/CS101/Summer2014,5ac52e16ddbac4cb5e16ad39273f12dd27d0a285,2,28
OpenEdX,Engineering/CS101/Summer2014,3fb34156ec25a606de6872a5c0d04382a929ecb3,1,1
OpenEdX,Engineering/CS101/Summer2014,8743d30d346ccc0fae6f9bf71ac471bf349f2750,2,1
OpenEdX,Engineering/CS101/Summer2014,248ae86c49c64ace46e32cced1e08d5a259894b5,2,1
OpenEdX,Engineering/CS101/Summer2014,248ae86c49c64ace46e32cced1e08d5a259894b5,3,1
OpenEdX,Engineering/CS101/Summer2014,248ae86c49c64ace46e32cced1e08d5a259894b5,4,1
OpenEdX,Engineering/CS101/Summer2014,ef4ac7cb4f81735cbeccdcf4561aa4672ec96cda,1,3
OpenEdX,Engineering/CS101/Summer2014,a2f1928de173c37304314234f9f4f63ee2c7ddcb,1,126
OpenEdX,Engineering/CS101/Summer2014,24a11dd78c2b068cc9de44edca9196bc9567a989,3,1
OpenEdX,Engineering/CS101/Summer2014,1fe5f882915a24b67bb1ba1b971563de0e9c2207,2,1
OpenEdX,Engineering/CS101/Summer2014,1fe5f882915a24b67bb1ba1b971563de0e9c2207,3,1
OpenEdX,Engineering/CS101/Summer2014,1fe5f882915a24b67bb1ba1b971563de0e9c2207,4,1
OpenEdX,Engineering/CS101/Summer2014,98f5a4a3bfaed95a5d322ee92cea3cd60ce94702,1,151
